,x,y,label
122,0.5123083594572309,0.4769631034459126,1.0
123,0.5730871071175297,0.5125692960681625,3.0
124,0.4827073502476349,0.45238298167100394,1.0
125,0.47466848798678574,0.49029105927871597,2.0
126,0.5274796258825871,0.4316691407177599,0.0
127,0.48403761219421476,0.4814321427342436,2.0
128,0.5393469640987251,0.44282552863554653,0.0
129,0.5504985061170339,0.5233398091016055,3.0
130,0.5506212620222556,0.49693295821413774,0.0
131,0.5220589711974852,0.5130186165328384,0.0
132,0.461372143199075,0.5026869832020721,2.0
133,0.4996116491939947,0.5355844196943026,3.0
134,0.537126819759684,0.49846123580359875,0.0
135,0.5292574096078994,0.43439190364905406,0.0
136,0.4994072890007323,0.46326431177033556,1.0
137,0.4634149043567611,0.4636226285460138,1.0
138,0.5129553935704005,0.5510631825119853,3.0
139,0.5368845597911265,0.5799778224844708,2.0
140,0.4162211587843386,0.5191601832764632,1.0
141,0.5500072466399135,0.4561060484066708,0.0
142,0.4530488012313275,0.5299957812767687,2.0
143,0.5309807808670108,0.5040752250380689,0.0
144,0.46749625325996114,0.4181862606768152,0.0
145,0.45791999506891745,0.5182253109675117,2.0
146,0.5029920543634945,0.4663406245093174,1.0
147,0.5352652544631804,0.4557407233634215,0.0
148,0.5452608728493863,0.48497677569470854,0.0
149,0.49180217940891874,0.5221222168386986,3.0
150,0.537316748803412,0.4664641627388388,0.0
151,0.4662325659981441,0.547371950103038,2.0
152,0.5069770316462039,0.5823952925457142,2.0
153,0.4972597353119984,0.5334566796020501,3.0
154,0.5354343110456203,0.4447432614653062,0.0
155,0.5683137193135063,0.503080172065006,3.0
156,0.5243401820285757,0.4518789252085296,0.0
157,0.47954779855132684,0.4178069033048122,0.0
158,0.5101324496651366,0.561375332197952,2.0
159,0.4203844606550815,0.5040619160987883,1.0
160,0.4821760500276427,0.486454943151706,2.0
161,0.5740820561124218,0.5013404367034432,3.0
162,0.5414297011791948,0.482081104282247,0.0
163,0.44121968291514563,0.4801252817864497,1.0
164,0.49487208311554176,0.4616795675475417,1.0
165,0.4688283858679906,0.5501299946313062,2.0
166,0.48763046966010665,0.5259384914149587,3.0
167,0.5562030119071687,0.5307940770061677,3.0
168,0.5108641152213076,0.4809767964564268,1.0
169,0.47916950705333017,0.52820109294885,3.0
170,0.5351254305120791,0.541766613034678,3.0
171,0.5413575563815998,0.49957752661505883,0.0
172,0.5423730218365888,0.5788402566955378,2.0
173,0.5074547857852331,0.4372855606911082,0.0
174,0.538620365770712,0.45612480760802704,0.0
175,0.499848355483564,0.4594821625044785,1.0
176,0.45146670346983564,0.5307302109832526,2.0
177,0.4834285699976151,0.4841276946475029,2.0
178,0.4616135523779864,0.5491844933146091,2.0
179,0.48453884365480093,0.5186632821417618,3.0
180,0.45461106699259196,0.5455642019056844,2.0
181,0.4829150235833382,0.4871560796689714,2.0
182,0.5200753750653689,0.5124992233947134,0.0
183,0.4588015148968395,0.4960557829773749,2.0
184,0.4797432346766446,0.5736077447791097,2.0
185,0.47724204393811653,0.4885546136062784,2.0
186,0.45520118293278633,0.4626834194835712,1.0
187,0.5760136484417449,0.4982603936166171,3.0
188,0.4927451996921765,0.5320154089473537,3.0
189,0.49775016692201296,0.45521347996526423,1.0
190,0.504653711761052,0.4601009392577265,1.0
191,0.5558792739810733,0.5308073160459011,3.0
192,0.5444976752514622,0.49299372637455335,0.0
193,0.45910889030013746,0.5091497034527044,2.0
194,0.5396094045479606,0.4658534776502621,0.0
195,0.43899055254523617,0.48344009275083843,1.0
196,0.43260219266509037,0.4716008330131076,1.0
197,0.49909923442458926,0.4593670996506787,1.0
198,0.5437552103783321,0.47149669178368314,0.0
199,0.4708744744646774,0.48181032123737316,2.0
200,0.5061471905673466,0.5844155663122845,2.0
201,0.5270893711313609,0.5081876680023378,0.0
202,0.5405325413684312,0.46005588878215525,0.0
203,0.44415463648532966,0.47669438539999365,1.0
204,0.51976359480094,0.43371303319596155,0.0
205,0.43384570032484987,0.47445840020618013,1.0
206,0.5388110389179407,0.5849689445224364,2.0
207,0.46465837254579473,0.49744509434733913,2.0
208,0.5331098333195747,0.5055952884049677,0.0
209,0.4861673907165618,0.5362671439919265,3.0
210,0.5209977335308981,0.5452487496296631,3.0
211,0.4891788100479272,0.5205457324936961,3.0
212,0.5125125980092035,0.5067965886557193,0.0
213,0.5590240304369362,0.48115526018020216,0.0
214,0.5393782359480481,0.46021950577744203,0.0
215,0.4856936585985956,0.4621081168102356,1.0
216,0.47403692277060905,0.47959596443509206,2.0
217,0.5455596733206153,0.536263533734043,3.0
218,0.4668922486102264,0.5553660808484395,2.0
219,0.45127538132559386,0.42561181675333265,0.0
220,0.4726187345313756,0.5503692710402333,2.0
221,0.525872034107205,0.4695303325663523,0.0
222,0.4624713116538815,0.5001740220386255,2.0
223,0.5100764918498283,0.46713149210293287,1.0
224,0.529098168041886,0.5341444854662107,3.0
225,0.5276807749526076,0.508506261531519,0.0
226,0.5725653533210556,0.508249210409015,3.0
227,0.5088604764341101,0.5455082483348569,3.0
228,0.4990305639786622,0.42496687156141927,0.0
229,0.53974278884088,0.45484608566427137,0.0
230,0.44135227503636254,0.4729264855151522,1.0
231,0.5436382261083238,0.48876486835610927,0.0
232,0.5395524791305621,0.5000490121060812,0.0
233,0.4236893106223579,0.5552443664765435,1.0
234,0.48812364976477346,0.5258659187227694,3.0
235,0.4662349361976464,0.42157470396031477,0.0
236,0.4218832285603896,0.5566292314448912,1.0
237,0.4565427322098378,0.5152005392995915,2.0
238,0.5471758240307703,0.4719898910863191,0.0
239,0.5075522448114114,0.42350344597601747,0.0
240,0.49831621831721146,0.5744032083274988,2.0
241,0.4626691619735271,0.45699699426134743,1.0
242,0.5379358876954222,0.5319353263285852,3.0
243,0.4610563400415825,0.5224832014812046,2.0
244,0.5420112772418771,0.4917117576492175,0.0
245,0.5146345096461438,0.4866215009013796,1.0
246,0.4269751319478671,0.531800408856814,1.0
247,0.4847748742916776,0.5671811206600266,2.0
248,0.5233086083767559,0.4314067630244928,0.0
249,0.5157665203035136,0.579905804802266,2.0
250,0.5257411185018804,0.5769142317567715,2.0
251,0.5067408559025234,0.46501976218093094,1.0
252,0.5309524473039294,0.5752217507474731,2.0
253,0.5149534893685267,0.5160340292713901,0.0
254,0.4749672043105381,0.42228867523128166,0.0
255,0.5109265503628289,0.5412886721548718,3.0
256,0.5544254706441775,0.5773399113973414,2.0
257,0.48623610033551856,0.5209166667120576,2.0
258,0.4922797415734839,0.535623233105144,3.0
259,0.5096908328236728,0.42534890688749355,0.0
260,0.45566458995755743,0.5280264230609221,2.0
261,0.5201059359650022,0.5071082223616361,0.0
262,0.5628075579313572,0.5212075561080595,3.0
263,0.42320886078671394,0.5015631881638889,1.0
264,0.4239808354094834,0.5203360776542015,1.0
265,0.5456674714760296,0.45768241429572076,0.0
266,0.5733439440227931,0.5158793210474764,3.0
267,0.5509791078632386,0.5088411785674858,3.0
268,0.48139024894452476,0.48741621934314266,2.0
269,0.525543970495513,0.5024446493403546,0.0
270,0.5775871912575485,0.4980281322371013,3.0
271,0.5580691330414793,0.5363079325682902,3.0
272,0.4757024612720627,0.4872324625412254,2.0
273,0.5275082264993589,0.5827119889459084,2.0
274,0.5728434755492606,0.4618418083715249,3.0
275,0.4601731635594881,0.49341818772128104,2.0
276,0.5443779231054318,0.4904546652817537,0.0
277,0.4972415024126043,0.46167595682842805,1.0
278,0.458176039960237,0.4635924421341922,1.0
279,0.5411090271319335,0.48944009812100836,0.0
280,0.501227006237506,0.4235501609567946,0.0
281,0.5243315226051987,0.5424741046169127,3.0
282,0.5403706906128009,0.49176187837812074,0.0
283,0.5199786252794746,0.5405115854212955,3.0
284,0.446346639044083,0.472717120457075,1.0
285,0.5803258625168093,0.4436107916142622,3.0
286,0.5194140281939092,0.584966173869022,2.0
287,0.4888625421899405,0.5332776343160047,3.0
288,0.5010372204445038,0.4633549173603572,1.0
289,0.5129249262598017,0.4816069291330504,1.0
290,0.49581037748411727,0.5163579351141145,3.0
291,0.48721933381667887,0.4870821678863451,2.0
292,0.5542981229605562,0.5215914377869592,3.0
293,0.5716333715262837,0.4959981955864917,3.0
294,0.42894197738885226,0.4867406982703927,1.0
295,0.496838505499631,0.533308608010417,3.0
296,0.49103148753839343,0.5347432618284417,3.0
297,0.4806309489971368,0.4825072201906383,2.0
298,0.4802546101526253,0.42582272341972366,0.0
299,0.42308652805842867,0.5337207589848327,1.0
300,0.5448830712801973,0.49236664631211524,0.0
301,0.45358344282488544,0.5028866592577135,2.0
302,0.45795870893070517,0.5478673607071433,2.0
303,0.48857352346510985,0.5185050854378607,3.0
304,0.5169009986063027,0.45616369197455675,1.0
305,0.5154330343141305,0.5095896895826953,0.0
306,0.4595890406769316,0.5390902961679812,2.0
307,0.4582215011099018,0.46337361090416884,1.0
308,0.5826010169761839,0.4845988429494109,3.0
309,0.45692560915296443,0.4282275070177652,0.0
310,0.5017177107242257,0.4626922453101352,1.0
311,0.4832463282364092,0.5199224195230695,3.0
312,0.4793193200389489,0.4893253330590898,2.0
313,0.5316113473208983,0.4612826381241812,0.0
314,0.5137837981243226,0.5408238573556027,3.0
315,0.4560213650375591,0.5349230829009125,2.0
316,0.4587429689674663,0.458580039643293,1.0
317,0.4972756329411164,0.5427600894489798,3.0
318,0.5452134060558295,0.47590712319065365,0.0
319,0.5286367818367648,0.5328325789096948,3.0
320,0.45999020125552265,0.464874212789163,1.0
321,0.48784778161139447,0.47438558767780514,2.0
322,0.49529013676685124,0.4692630596709401,1.0
323,0.5230653829379102,0.48361153792373696,1.0
324,0.5719485712836656,0.5040723035147444,3.0
325,0.47174330705139667,0.5611165357440746,2.0
326,0.47901934026938764,0.4944123251988998,2.0
327,0.48077221078329685,0.4596520364091619,1.0
328,0.4783615416481737,0.5588348381343133,2.0
329,0.45830858579117995,0.46744670070836697,1.0
330,0.4889169367010912,0.4528417098610815,1.0
331,0.421624995020226,0.5171190438973947,1.0
332,0.5248930798626198,0.5102948601873246,0.0
333,0.5000431599788685,0.5321734364426686,3.0
334,0.42069597173327994,0.5307066325468391,1.0
335,0.5047084205995316,0.4743420328682723,1.0
336,0.5704037629384969,0.5037953143692298,3.0
337,0.5466026136331096,0.4614801962747015,0.0
338,0.45685326661473397,0.5299263990042883,2.0
339,0.5415508290805339,0.43475197280093747,0.0
340,0.42660792362322086,0.5457036794698867,1.0
341,0.5298986455215948,0.5444795482267013,3.0
342,0.42429073752882573,0.4852694836041352,1.0
343,0.5127972482464034,0.5443269830769423,3.0
344,0.5553683077595447,0.5274725880657608,3.0
345,0.44244275662940535,0.4320856689644485,0.0
346,0.4582422628502471,0.5075974460730206,2.0
347,0.5388874090521221,0.5785333575266741,2.0
348,0.5382005252649391,0.5029879768796843,0.0
349,0.4693299699880411,0.4276226680720954,0.0
350,0.5070869312606471,0.473803075579101,1.0
351,0.4696073383858866,0.45059398545493184,1.0
352,0.5437095462811377,0.4587722297099841,0.0
353,0.5087534470380507,0.5470721776019574,3.0
354,0.5441099023067093,0.520579064269053,3.0
355,0.5198816570493674,0.5145946010093496,0.0
356,0.5327447607261213,0.5358068900730868,3.0
357,0.4828266831229799,0.49287166171012775,2.0
358,0.46181966277385206,0.52374604552712,2.0
359,0.49532088505008315,0.4670394569856239,1.0
360,0.4884951655148461,0.515503865312217,3.0
361,0.5521859587608634,0.5391209896942891,3.0
362,0.5400532330600131,0.4923831951996415,0.0
363,0.5740960515784885,0.5062337054535971,3.0
364,0.5790104161978677,0.4933499178026277,3.0
365,0.5159301751421802,0.5098983246320704,0.0
366,0.4848538281189454,0.5760389150790748,2.0
367,0.5802555536416517,0.48765923670265915,3.0
368,0.48922745304564136,0.5270672173341474,3.0
369,0.578811445602955,0.4765062076872391,3.0
370,0.4867537855551302,0.457711825932566,1.0
371,0.5515784164849193,0.49741571109092547,0.0
372,0.4780842362983768,0.5171103697404756,3.0
373,0.5236626899899056,0.5102178977988341,0.0
374,0.5447853876002817,0.47968653562764374,0.0
375,0.4740015075127606,0.4882295244603027,2.0
376,0.46210519595016447,0.4932984046733207,2.0
377,0.4974281139179953,0.5369528677855182,3.0
378,0.5539929456698496,0.4733747158650387,0.0
379,0.5180506378003823,0.4424305012371186,0.0
380,0.49402404511895676,0.5805677458251446,2.0
381,0.4652093006474639,0.50004158339652,2.0
382,0.502644877145818,0.5391960129372803,3.0
383,0.46263635914290885,0.5412263866486368,2.0
384,0.4820862776721466,0.5164147612555566,3.0
385,0.5405529185269214,0.5020162942301611,0.0
386,0.4655479900820868,0.5484582223036208,2.0
387,0.5453429681607788,0.4772752053126427,0.0
388,0.5189855839086931,0.5434705365156113,3.0
389,0.4732777915790611,0.5515867113374995,2.0
390,0.4284173064681174,0.4910267590711924,1.0
391,0.4877190462835291,0.5183800875167991,3.0
392,0.5192874037214932,0.5073852747611088,0.0
393,0.5413731922261362,0.46889715030201884,0.0
394,0.4518076032119924,0.5337947869250936,2.0
395,0.45545256224087577,0.4186322963891498,0.0
396,0.4131080672520986,0.5101622385844755,1.0
397,0.5488226560424,0.5390088660231407,3.0
398,0.47041994824497985,0.49505956404236834,2.0
399,0.52467426286847,0.5136497356135189,0.0
400,0.4279401170570418,0.49739132327116786,1.0
401,0.4828381599002991,0.519495988290346,3.0
402,0.5206689252954644,0.45878239659214776,0.0
403,0.42274403473847255,0.5301363178138384,1.0
404,0.525155147049088,0.513895622490778,0.0
405,0.5070082764044381,0.4712851401951748,1.0
406,0.5157787804191853,0.42960118286106846,0.0
407,0.56670827817401,0.4711555358507125,3.0
408,0.5261571050271114,0.5111324155663567,0.0
409,0.4706677977738244,0.4185214834664685,0.0
410,0.47818168765532404,0.4191072371343561,0.0
411,0.4188934359489528,0.49611086128359827,1.0
412,0.488089600278506,0.539073283529169,3.0
413,0.5775348853818303,0.479597076623041,3.0
414,0.5496653195879636,0.5747270830785086,2.0
415,0.4883347504767448,0.5303826950219834,3.0
416,0.579556304108562,0.4843125183239732,3.0
417,0.4830292917663602,0.5166176596536511,3.0
418,0.544141614451112,0.4504229879794478,0.0
419,0.4937816031682802,0.4994185456104558,2.0
420,0.4835083111079882,0.5402738501796233,3.0
421,0.48004299322570804,0.5679123309039614,2.0
422,0.5463724686056758,0.5239857821571028,3.0
423,0.5324171096128262,0.500567377012966,0.0
424,0.5096899179585321,0.537622459538091,3.0
425,0.5636572541325409,0.5204459842098512,3.0
426,0.5202297181531148,0.5136374887627475,0.0
427,0.5312243112454674,0.455611665095801,0.0
428,0.5351741259265753,0.47079293511459297,0.0
429,0.5410076013949563,0.5815249248300806,2.0
430,0.5319322870611989,0.5772238525819379,2.0
431,0.4841173721584804,0.41405302173961483,0.0
432,0.462743544723724,0.5174995115443979,2.0
433,0.4536550154229347,0.5176434262403482,2.0
434,0.47235950709248264,0.49169118894473923,2.0
435,0.514473063239591,0.5446799514734311,3.0
436,0.4515755467885758,0.42383875463960446,0.0
437,0.5515426392188845,0.48876079429473884,0.0
438,0.5341272188469437,0.5329224267529902,3.0
439,0.5103238613846554,0.5212098651006274,0.0
440,0.5013783356607197,0.42014749843110544,0.0
441,0.46197392063867954,0.5019932173323584,2.0
442,0.5142432998161681,0.42734875602670636,0.0
443,0.5273085327819362,0.5375325076620118,3.0
444,0.4874797392740426,0.5198920568646241,3.0
445,0.48074652791564587,0.47837039027413286,2.0
446,0.4739144942458175,0.49145061206282553,2.0
447,0.5325220055958583,0.5152223323125591,0.0
448,0.5401213099707478,0.5392267543452637,3.0
449,0.42463119266121363,0.5181681222842763,1.0
450,0.45329060074889105,0.5381256533708346,2.0
451,0.5285225514003051,0.5401885475664332,3.0
452,0.5232810165648942,0.5573017420371554,3.0
453,0.5217849377075671,0.578454217984351,2.0
454,0.4388436327058615,0.47718611639362085,1.0
455,0.4532264105383854,0.5056940075166622,2.0
456,0.45670728637153934,0.5394190233843351,2.0
457,0.419040142819676,0.5421992172923558,1.0
458,0.46772657592742484,0.453677537279848,1.0
459,0.5438345746192513,0.49691763657333066,0.0
460,0.41513189781502907,0.5352822732329275,1.0
461,0.5776896994603851,0.4946397133225465,3.0
462,0.49524736106474965,0.5227991321784186,3.0
463,0.4617257274897881,0.5269606506803344,2.0
464,0.55084180044324,0.5319773761332809,3.0
465,0.5248311270829891,0.5072680325088262,0.0
466,0.5395467481555375,0.5423834125661531,3.0
467,0.49607737648632305,0.5783468254255064,2.0
468,0.5758536919444809,0.44777686894736146,3.0
469,0.48819629877583,0.5216052474098537,3.0
470,0.5176848581703021,0.5148083650493989,0.0
471,0.4585753626479426,0.5074430193754691,2.0
472,0.476820930886423,0.4228102364478012,0.0
473,0.49100294777470815,0.4654996923617473,1.0
474,0.4742125244990291,0.5062302758686116,2.0
475,0.5066351497195032,0.576187750376323,2.0
476,0.5115718648962149,0.4345052963737388,0.0
477,0.518665713862126,0.47739956820535134,1.0
478,0.5450477058114411,0.4683923914627177,0.0
479,0.5520251929267943,0.4911425557739938,0.0
480,0.5467160121396605,0.5382155349907859,3.0
481,0.4704596666747993,0.49316609219069296,2.0
482,0.5326438404477009,0.5091462668505375,0.0
483,0.4425229104236078,0.46100094549052456,1.0
484,0.5129494820407451,0.4844128627505794,1.0
485,0.4804456154657439,0.44843670415399783,1.0
486,0.5548705908087388,0.5245073576009299,3.0
487,0.49800941131768994,0.4577290762639397,1.0
488,0.5189298519668771,0.5777594879459192,2.0
489,0.5097481533766884,0.46989479092286884,1.0
490,0.486430465201323,0.5698425187355529,2.0
491,0.5050728955801659,0.46461729485740605,1.0
492,0.5081042348247461,0.46744106740368746,1.0
493,0.48528038332657136,0.45717937410856513,1.0
494,0.5056574374397058,0.43874075819602243,0.0
495,0.42634813836432695,0.48443096720246875,1.0
496,0.5122464560234175,0.47680977532278385,1.0
497,0.4705459980652437,0.5388117747781686,2.0
498,0.4576213725639131,0.5135853931634021,2.0
499,0.4497737236773069,0.46546496116777425,1.0
500,0.4940656202509433,0.537894435822965,3.0
501,0.4790664263573486,0.4862511007987277,2.0
502,0.5187617681961245,0.4382917866019663,0.0
503,0.48480635953248286,0.49307829327567615,2.0
504,0.4840869099834948,0.4587048091422044,1.0
505,0.44918090138130656,0.463345000362689,1.0
506,0.5329620801693072,0.5432822787632224,3.0
507,0.5108887622780915,0.5074270624910762,0.0
508,0.5226371584174615,0.5102995393381178,0.0
509,0.5466662685418514,0.4732569489820098,0.0
510,0.537236780631965,0.5351617439582991,3.0
511,0.4255851869603725,0.5298727228823149,1.0
512,0.5433954528618162,0.5366728039509252,3.0
513,0.5347037617807109,0.44881937471200956,0.0
514,0.4507489042750192,0.4572988993089958,1.0
515,0.5385941838246441,0.47319895997049466,0.0
516,0.5490621814020468,0.46501330250578926,0.0
517,0.5195613906293323,0.5135047893809611,0.0
518,0.5344122830602536,0.5410870039373422,3.0
519,0.47319713920169104,0.5514885645473637,2.0
520,0.4333685698887903,0.4878949848074319,1.0
521,0.5396045683635295,0.5086169774168174,0.0
522,0.45257766311652015,0.4613005795972925,1.0
523,0.4682537988568347,0.48562816178199,2.0
524,0.5413762502518038,0.47613793740527954,0.0
525,0.4684930591167373,0.5505514460518558,2.0
526,0.5266402307358056,0.5123507209335598,0.0
527,0.4325573307603627,0.4606721595178925,1.0
528,0.5137524776118462,0.5426805645912159,3.0
529,0.5025091496732087,0.46370872388565687,1.0
530,0.4632927410167391,0.5016744704149861,2.0
531,0.5272737813395237,0.5326093790733157,0.0
532,0.5182591033485194,0.5034485787308202,0.0
533,0.47418725000523093,0.4958034014004319,2.0
534,0.4782022329501613,0.5208667954607301,3.0
535,0.5118801082991479,0.4697560848165959,1.0
536,0.42528334865439155,0.5372812108467038,1.0
537,0.4196436382296193,0.4950158155246795,1.0
538,0.4202853517330834,0.5012782691891028,1.0
539,0.44819571450093937,0.5263962449809755,2.0
540,0.5830581411337966,0.4799034654326028,3.0
541,0.5764014031382774,0.4525611118999373,3.0
542,0.5536945721102301,0.5280052615294722,3.0
543,0.4835523779554286,0.5218284545408858,3.0
544,0.5584418960867238,0.5244755366218845,3.0
545,0.49790501505615126,0.5396084099165845,3.0
546,0.46569155070261725,0.5320636306352549,2.0
547,0.5277347371783031,0.4467569175578607,0.0
548,0.5033405849955213,0.46642818663800595,1.0
549,0.48556172895640487,0.4235409827233781,0.0
550,0.5487697034883169,0.5861146367609986,2.0
551,0.45434781534242596,0.4613188404253566,1.0
552,0.5334358722862744,0.5015011788566887,0.0
553,0.5083322201574273,0.49240840009082526,1.0
554,0.5412977559968383,0.5370091864977024,3.0
555,0.5654638493664429,0.5286160022541114,3.0
556,0.5298417924170677,0.5032861212006854,0.0
557,0.42518266759125817,0.5386180968500286,1.0
558,0.4238353309782737,0.5092002588264809,1.0
559,0.48732653038166246,0.5241303191620731,3.0
560,0.421195082577318,0.5214170026199129,1.0
561,0.46112457571833887,0.4613642756692125,1.0
562,0.5298454475108101,0.5054452724841841,0.0
563,0.5800516132892825,0.4563856486328821,3.0
564,0.5020677652349658,0.5687119841128141,2.0
565,0.5077192485762827,0.5421465518523944,3.0
566,0.5858159278463564,0.4451697806837937,3.0
567,0.5278912326116979,0.5115239278798269,0.0
568,0.45176637797162333,0.42557791332163564,0.0
569,0.45565235460352055,0.4981224512691094,2.0
570,0.4903877233779889,0.4560220296096204,1.0
571,0.4712063844990889,0.5576812708718015,2.0
572,0.5145308717471043,0.5836931191991531,2.0
573,0.460523967015869,0.5050777866021667,2.0
574,0.5639719489632289,0.5177870719568247,3.0
575,0.4677276389843351,0.4542191001636339,1.0
576,0.5388959234450932,0.5368171961798301,3.0
577,0.5156254640400081,0.5453977924453366,3.0
578,0.5359602662156989,0.5036351874142874,0.0
579,0.4603898115776623,0.514704651236478,2.0
580,0.48207274468867817,0.4539133270162126,1.0
581,0.4877888831248922,0.5144189415018583,3.0
582,0.5778401387929476,0.4587902482016649,3.0
583,0.47446270025684123,0.562382080226022,2.0
584,0.5256827675185859,0.4315412396014681,0.0
585,0.5375544913717791,0.4499102434907361,0.0
586,0.4304738711534948,0.5128512335635004,1.0
